filename	event_labels
EN3laJgZmGM	speech,playing_basketball,cheering,laughter,alarm,clapping
EOiAYnxF4fo	speech
EQkbmu2UhLA	shofar,clapping,cheering
EQpGf4WuG7c	rodents,clapping,cheering
ERGfpSkxEv0	playing_basketball
ESs2YaU_uGk	guitar,singing
EU_JGT55vN0	singing
EW5Meu5dxR8	cheering,violin,clapping
EWRlZksTsEo	rodents,speech
EWvThGoAAjE	clapping,cheering,singing,drum
EZvDchqHcow	piano,violin,clapping
E__SrkG0dvQ	car_alarm
Ea9GzQ7331w	singing,banjo
EasYbFiP6y4	playing_badminton
Eb0fwgAStpk	dog,singing,cheering
EbeuMhbQhkQ	rodents
EbmegDnMhEw	car_alarm,drum
Ecx66NV93RA	guitar,singing
EdaUy6Ac1jI	cello
EdkgmCdSnxw	violin,clapping
Ef5NFhBiWjQ	drum,cheering,clapping,singing
EfqLV_dyHRk	cheering,clapping
Ehni8_5l-fA	frisbee,dog,speech
EjA-Nq7nPUw	violin,dance,cheering,laughter
ElJcsr4mg_4	singing,cheering,drum
EmJi_oc7t10	clapping,cheering,playing_tennis,speech
EmcREwyHLO4	playing_basketball,speech
En9FemmDusk	cat,speech
EnIhwak7qvo	piano,cello,speech
EpxjghvZRs8	playing_volleyball,cheering,clapping,speech,laughter
EqDCD48Z_Mw	guitar
EqJiVBHZfXE	playing_basketball,speech
EqPVwnhfxMA	rodents
Eqn4IlzpfHs	shofar,cheering
EqrMUYD6Ix4	helicopter,car,dog
Es0nAaj9eaA	fixed-wing_aircraft
Es7BPH2Tp8o	playing_basketball,speech
EsXa6SNVgSI	cello,clapping
EtTUZFKDvZw	guitar,cheering
EtlBxINRSF0	rodents,speech
EuShCp1or74	speech,playing_ping-pong,laughter
EuqtA4R4GAg	singing,playing_baseball,speech
EusxDAbXv7o	frisbee,speech,dog,car
Ew6DS2bXYmk	banjo,speech,laughter
ExLNGgnm_TM	cheering,playing_badminton
EzVALuQPFzM	alarm,cheering,speech
F-M_pfH8jz0	playing_badminton,speech
F0sdSKEafao	piano,clapping,singing,cheering
F12XKqXG7t4	cheering
F1GFwZrJgbM	frisbee,speech
F2JLFOFOr-U	cello
F2WQiE9wod8	cheering,speech
F3URDO9AONk	speech,clapping,cheering
F6XcQC-M7EE	car_alarm,cheering,singing
F75VrxX7yL4	playing_basketball,speech,clapping
F78DbT-liuw	helicopter,speech,clapping
F9TQNGT_FZI	playing_basketball,speech,clapping
F9sWzZUnV68	accordion,guitar,drum,singing
FALpokzW7kY	speech,banjo
FBL7iWMmTHU	playing_badminton,speech
FCCXmtZXn4Y	piano,clapping,cheering
FCUuazWTbEw	rodents
FDTkn9SFPfs	cat
FDbTauspi9s	playing_basketball,speech,clapping
FDflwZbGm_Q	playing_basketball,speech,clapping
FDvZUUc5tw4	cat
FE4s7Xq3d6s	playing_basketball,speech,clapping
FHJdKw8D0eg	alarm
FIRD8MauUG8	accordion
FI_Dl0Cmd38	singing,piano
FKJuDOAumSk	car_alarm
FLf9RwgPGuM	alarm,speech
FMQxOIGcnb8	violin,clapping
FN7OcEhMA7I	speech
FOZPD9Bxl-I	alarm,speech
FOfaRjmM3M0	drum,cheering,speech
FOtfGsjYmx0	speech
FPIVRAQI9Ao	fixed-wing_aircraft
FQpo_whik1o	fixed-wing_aircraft,cheering,laughter
FRkDk6_dSFk	guitar,clapping
FSLtdjKbFEE	cat,laughter,speech
FSXP7BtYFQ4	cheering,violin,clapping,speech,laughter,dance,singing
FTQUh8GmSEc	playing_badminton,cheering,clapping
FU-MZHa6k68	playing_tennis,cheering,clapping,speech
FVC8RObPcro	playing_volleyball,cheering,clapping,speech,laughter
FVYHq5Nst9M	car_alarm,speech
FWmjkhGdBS4	speech,guitar,cello,accordion,piano
FZvuouSE4Qk	speech,cheering
F_jn3zGgvo4	playing_badminton
FaDM-4j1qAY	banjo,drum,singing,clapping,speech
FcjIsK8opDA	chainsaw
FcunR0Mt1Vg	playing_basketball,speech,clapping
FgLuxau4j70	chainsaw,speech
Fhsxigdw9gs	singing,dance
Fj8qnTKVxjM	dance,cheering,singing,clapping
FjR8HgCEdpI	speech,violin,cheering,clapping
FjZKKAEEHbY	horse,speech
Fl0ov2YgH_E	dog,speech
FlIOhn_oQLM	helicopter,speech
FlLbrs_p7x0	laughter,dog,cheering,clapping
FmLsySHtHpE	speech,cheering
Fov_5pUiFB0	alarm,speech,cheering
FozQx4sYIVY	singing,shofar
FpH_CFbe6hg	dance,singing,cheering,clapping
Fq0pCQXuh6g	speech,clapping,accordion,laughter,drum,dance,cheering
FqnO4O0ZxiQ	guitar
FrG9Wb6eASM	guitar,violin,banjo,cello,singing
FrIfes1L7NI	speech,car,cat
FtEERS-Ezfo	rodents
FuV_woPlxbM	playing_basketball,clapping
Fue6UG6i74U	playing_ping-pong,clapping,cheering
Fw27Xtydgdo	frisbee,dog
FxtIjKi3Qdc	speech,dog,cry
FzA2O8CggV8	cat
FzQzJAAy8Yg	violin
G-ktor2xQ40	speech,laughter
G1TI-60lsY8	dog,cheering,laughter
G3ZgzZKRFPI	frisbee,dog,speech
G5F_GJCm7ZM	speech,cheering
G79CCFnFpg4	playing_tennis,speech,laughter
G8LOFkNKGUQ	laughter,dog
GAYocx8vWi4	guitar,singing
GBTEjwXB0GY	piano,clapping
GCAxjhwkCBw	rodents
GCO9y8PWSFg	alarm,speech
GCtgditd9Ao	alarm,speech
GD3vr9hQ940	speech,cheering,clapping
GEXLbOYEt1s	speech,playing_tennis,clapping,cheering,laughter
GFQh_g43VJg	rodents
GGa6B6fj8Kw	dance,playing_baseball,speech
GHh-Ilm68Kk	alarm
GI8tylrKKlA	cat,speech,cheering
GJDOinxIS_w	playing_ping-pong,clapping,cheering
GK9b04Q2X90	speech,alarm
GKp8n0j7Zq0	violin,clapping
GL3DXJE9UJk	speech,guitar,drum,clapping,cheering,violin
GLCDa10GWXU	cello,violin,clapping
GMLhvEdqIvQ	playing_ping-pong,cheering
GN6kEiASxaE	playing_basketball,cheering
GONQ6N6-hxA	dance,playing_baseball,speech
GR8qkfT63nQ	clapping,accordion,cheering
GRNYTFkBg1Y	piano
GSVN6K162lU	playing_ping-pong,speech,laughter
GSXP6BYeS-o	cat,speech
GUSqE3a1P3I	cheering
GWh0GBALsd8	drum,cheering,singing,speech
GWk_4TkSvws	speech
GWnVWw-hwIw	playing_ping-pong,laughter,speech
GYrhVVZgke0	car_alarm
GZIr3RUF9MA	shofar
GZqVY0LmUTU	car_alarm,helicopter
GbOyrriyE80	clapping,laughter,cheering
GdpwVOs8PGM	banjo
Ge30nqkIJ9Y	alarm,speech
GeAI5YxW-7A	alarm,speech
GeSXNtFqbp0	cheering,clapping
GgzFU-LbdFw	frisbee,dog,speech
GhV2uSuSsAs	car_alarm,speech,cheering
GhZaM4tQ_F8	piano,cheering,alarm
Gho5pbA355o	clapping,cheering,speech,dog,violin
Gjj5ABBhWSc	drum
GjmZCUSds5s	laughter,playing_basketball,cheering,speech
GkGnENiWWMI	piano,singing
GlF1S7l47v0	playing_volleyball,cheering,clapping,speech,laughter
Gnu_MSJsqrc	accordion
GnyAgOWhMnk	guitar,accordion,drum,clapping
GqFSNyW1Iis	fixed-wing_aircraft
GqiFu5XLFX4	playing_volleyball,cheering,clapping,speech,laughter
GrtllxsoTMc	accordion
GtR83JSzLYc	alarm
GuHDy--gWiM	banjo,guitar,clapping
GuQv2aDehHE	playing_basketball,singing
GumPGmwA9V4	drum,cheering,speech
GvN48_wawzU	speech,guitar,drum
GvjI0_ox1u0	cheering
GwEUQU5G4e0	cheering,playing_basketball
Gw_G9A2ON-o	playing_ping-pong,speech
GwwnWIjvddo	playing_ping-pong,clapping,cheering
GxcFTqFeTzA	speech,cheering
H-u5QqdbSME	speech,clapping,cheering,laughter
H0OWlP4Qqmk	drum,guitar
H2RuW4S_8EU	rodents
H3K8cg2Nay0	guitar,violin,cello,singing,laughter,speech,clapping,cheering
H475WKtg3Uc	speech
H4CkDTUxSPQ	alarm,speech
H5B3gm76V7E	cheering,chainsaw
H5DplhsOx0Y	cello
H7QARaxQVQY	speech,horse,clapping,cheering
H8eUz_bj1b0	violin,guitar
H9-eX3PXl-M	speech,cheering,clapping
HBmVSj17Z2Q	cheering,playing_basketball
HCraAphAW1A	cat
HDJ14G1MM5U	cheering
HDNEUJxWu-A	violin
HFGxmbyBQvM	speech,playing_tennis,laughter
HH8vEISptZs	rodents,speech,singing
HHZFo5HpEv0	cheering
HHg3q4Dl7bg	speech,piano,laughter
HJUuvw8aISY	guitar
HJz2HN9hDbQ	guitar,singing
HKNZDzzDzzo	alarm,speech
HLRfkRKi_Z4	car_alarm,speech,laughter
HMrb7WWQcmY	cheering,clapping,speech
HN2YzACQlyA	shofar,speech
HNS0CC0Z7TM	speech,cheering, playing_badminton
HPPMKJ68j6w	playing_basketball,laughter,cheering
HQ6bw3Eou1U	helicopter
HR6b9wuyU94	speech,violin,cheering,clapping
HSCS88NvGPQ	frisbee,dog,speech
HSFbab9PXSQ	dog,guitar,singing
HT_KnKmJJ-M	drum,cheering,clapping,speech
HUP72tlgzyE	playing_badminton
HUeSV17soxs	horse
HX7r-qHiAww	dog,speech
HYz73W_dufc	playing_ping-pong,cheering
HZesx3UJ_4U	shofar
H_rYM_x08Iw	cheering,playing_basketball,speech
HbeeisFR014	car_alarm,alarm,car
HcZ3irBAcE0	cat
He9_MdIqh5M	speech,playing_tennis
HeGDfs4rHJo	speech
HeiGEnD0Jwo	piano,speech
HfNxSd0qbts	cheering,clapping
HfPWJI2b3D8	playing_ping-pong,clapping,cheering
Hg5UQjAzAOI	dog,laughter,speech
HhXsKqOOhqU	piano
HiUxzuPdcGA	speech,frisbee,dog
HiuUbb3lwT8	piano,drum,cheering,singing,speech
HiyWoNDLri4	banjo,guitar,cello,singing,clapping,laughter,cheering,chicken_rooster
Hjg2eMopxqI	guitar,singing
HkoqJwQMJTc	frisbee,dog,speech
HkwPoNEll4s	drum,speech,laughter
Hmkv5a4gkQw	playing_tennis,speech,cheering,clapping
Hp9Xg_DWJoQ	fixed-wing_aircraft
HrKHAsnkF8A	violin
Hu8lxbHYaqg	car_alarm,speech
HuIe67u_ONw	shofar
HuTkpBcuRSk	playing_tennis,speech
HupjSIzGMDU	cheering,clapping
HwWPDqSW_jo	cheering,clapping,speech
HwkumGeO4q4	car_alarm,speech
HxZ0XuiDORk	playing_tennis,speech
HyBc4p7zdTw	speech
I0zNiae3j7k	violin,clapping,laughter
I2lQ_gFO3I0	speech,laughter,clapping
I5JLxcDKnUU	guitar,accordion
I5S9qWTZP5c	speech,laughter,cry,clapping,cheering
I5eHBHb7n9E	playing_tennis,speech
I6v8Ve_dxgE	speech
I7JFRtK24-M	playing_baseball,speech
I7wYg-bKW7Y	playing_ping-pong,clapping,speech
I95fkt7Z25g	violin,piano,clapping
I9Zk4ypA834	speech
IA-62Lv9liY	speech
IAiR9AnkLPk	frisbee,dog,speech
ID6LsNi7En8	cheering,clapping,drum,singing,piano,guitar
IDI4LNBPPSA	speech,cheering
IH_SfQZSo1I	speech,drum,piano
IHvajW2S44c	speech
ILRHyaxIBI0	playing_badminton,cheering
ILfTIAcdtMI	piano,violin,clapping,cheering
IPyPnz2PGUw	violin
IPzhnXeOogY	banjo
ITEwOKzHonk	playing_badminton
IVG8TE9lcfg	cheering
IVSx4puLfkU	speech
IVnNNT3_BiM	guitar
IWWXTGVLmms	playing_ping-pong,clapping,cheering,dance,speech
IYvXpUuHOl8	speech,laughter
Ibas2aHHcnI	cheering,clapping,alarm
IcPenscyCTk	guitar,singing
IcQPmmxTu1I	speech,fixed-wing_aircraft,car
IdWjW7CErDM	accordion,speech
IdtQnJX9kAI	rodents
Ie8sNEBBvcE	playing_ping-pong,clapping,speech
IgjJ2EzfoDw	rodents,speech
IhBtYx4iLGo	rodents
IhrR8r6tWQc	speech
IiuFv_RHYpI	speech,singing,laughter
IlI434m5qjI	playing_volleyball,speech
Ip05AlQFYx4	rodents,chicken_rooster,speech,laughter
IpSChE964fg	playing_tennis,speech,laughter,cheering
Iq6HNq1s8jM	cheering,clapping,speech
IskCSyoAoQ8	cat,laughter,speech
IsmczKY__Cc	cheering,clapping,speech
IuDbndhtFLY	speech
Iuo3aIlRGL8	guitar,singing
IvVnD_mLBuk	rodents
IxfeqmkzFVM	guitar,violin,speech,laughter,clapping
IxqmaG8v0OI	playing_ping-pong,speech
Iyu_Dz8q7wM	drum,singing,speech,car_alarm,laughter,cheering
J29x0Sned8g	dog,drum,piano
J2z00Uw9Esw	guitar,singing
J404fzw-2qQ	speech,laughter
J4MRpTxsHaU	playing_volleyball,cheering,clapping,speech
J8sDjvSxraI	frisbee,dog,speech
J9BQVmPJN2E	cheering
JA4NSoCs-Q0	alarm,speech
JAMg7sf3KYM	singing,guitar,drum,cello,laughter,speech
JARNXVXJ1Dk	fixed-wing_aircraft
JByuJ_axIF8	guitar,speech
JCVDz4BeWTg	violin,clapping,cheering,speech
JF09n-pzRs4	guitar,singing,laughter
JFka0c5pheY	drum,accordion,clapping,singing,cheering,speech
JGCTVlJo9_c	shofar
JHc7iOOxLiI	cheering
JI0HUnNc3fw	frisbee,dog,speech
JItkRLVlf-c	cheering,clapping
JKZFR9W8Bs4	frisbee,dog,speech
JLUTx6TrNGQ	shofar,speech
JPA3wEnNr5Y	piano,violin,cello
JQIq-E-zifs	horse,speech
JQvLbwoWfa8	horse,speech
JR1oLfljnHQ	alarm,cheering,clapping,dance,speech
JR28gjaYyek	cheering
JRIBH0Wco1I	horse,speech,shofar,drum
JRNmoaNy1ao	horse,speech
JSC2eMN5t7M	horse,speech
JSKpsKMTxA8	drum,guitar,piano,clapping,speech
JSf3wD9ddZM	banjo,violin,drum,cheering,speech
JTxeV_OeV4Y	horse,speech
JUtd4FLjXio	horse,laughter,dance,speech
JV2n0dr_qZY	alarm,singing,laughter
JVzYYyVqWgU	alarm,cheering,clapping
JXCJFPNh-Ms	horse,speech
JXE67pXH8d4	alarm
JY8zDM3ApXA	alarm
JYYfw3id3ek	banjo,speech
JYyvzLF7ra4	dance,playing_baseball,speech
JZ9jM2yfRuI	alarm,cheering,clapping
JZloTOdIY_c	horse,speech
J_AhtSlNTlc	drum
Jb-qs8W0qJA	alarm
JbrKNO11-6w	playing_soccer,cheering,clapping,speech
Jc57snCLugw	car_alarm,speech
JcR5RqymM_8	shofar
JdPuRhsW6EQ	horse,speech
JeJHzJH1rDc	speech,piano,singing
JeNB6IFK7Ag	horse,dance
JfU-IS8bsz8	horse
JgMtIHcbFm4	speech,playing_volleyball,car,laughter
Jgf2STfGbwg	horse,speech
Jgq2N5xKTJE	cheering,clapping
JiHpHVMIKa8	horse,speech
JimP3bKM84o	horse,speech
JisAf9DgxYY	cheering,alarm
Jj1yVuJtIGA	horse,speech
JlONwL8Eero	drum,cheering,singing,speech
JnUfS_gqMrc	drum,cheering,speech
JnZTaKaP91E	guitar,singing
Jncm0ymNQUo	horse,speech
JqcgrhR2zP0	horse,speech
Jr2KHPn2yUA	horse
Jr8QWOdSsp8	horse,speech
JrxbCvO8MLs	horse,speech
JsG-pESQ5ZY	horse,dog
Jsm1idMYsG8	piano,cello,violin
JsvqsHenxC4	rodents,speech
Jt60S2MTJEU	horse,speech
Jw6zwLDsjzo	horse
Jw8tWCeWNxY	cat,cheering
Jxez9dIxZZ0	horse,speech
JxlIeSkk9_o	rodents
JxsdJaUyyAE	rodents
Jyqs-fyUrpk	piano
Jz1F38onaNo	speech,cheering,playing_soccer,laughter,clapping,cry
JznQ3UalZxA	horse,dog
K1NBnbkHIng	horse,speech
K1doYbWcLVw	speech,accordion,cheering
K2Aq_T6tWZ4	horse,cheering
K2o4j7WdRfQ	banjo,cello,speech
K3KsP-m_c5I	singing,speech,drum
K4gJkHuO3f8	horse,speech
K6Rbl9enVdo	horse,speech
K6Zn_C80sFM	laughter,clapping,cheering,speech
K6gfM8IDolc	car_alarm,clapping,speech
K75VIqdzuNI	horse,speech
K97f5ZUYLlA	speech
K9QKb-elAYY	horse,speech
KAamHgO04us	singing,guitar,cat
KB7DDdJxN5A	alarm
KCy139RyKB4	horse,speech
KD2WKj-xW_s	horse,speech
KEbaO0tnKZc	horse
KEqIcRgm8j4	horse,speech
KFcPphhSk90	horse,speech,clapping
KFq5k9dyWRM	singing,drum,cheering
KGJzsbgWt-4	piano,laughter
KGhCTsPjufI	violin,cello,clapping
KHqTi1k8f7A	horse
KI9v2anRrw4	alarm,chicken_rooster,drum
KIPyowIGWJM	playing_tennis,speech,cheering
KJhLnkez2RU	horse,speech,clapping
KLICvY58raU	horse,speech,dog
KLT0aNGr19U	horse,speech
KLic7mvGXDg	horse,laughter,speech,cheering
KLjwk9s6XsQ	fixed-wing_aircraft,speech,clapping
KM0plfAvodQ	speech,cheering,clapping
KMIczhesISw	horse,speech
KN1pNjJ09K0	banjo
KP1vCZdJBAI	alarm,speech
KP7jQGOX6g8	playing_volleyball,cheering,clapping,laughter,speech
KQ3eDNMK85c	shofar,singing
KRkeD7jIEd0	guitar,drum,piano,singing,cheering,clapping
KSRR-jsUC6w	speech
KTBwhvHL_hI	guitar,cheering,speech
KTCL1fLWg7M	horse
KTNJc_NVOmg	cat
KU1R_EWW0bE	cheering,singing,guitar,drum,piano
KU4WtmR753Y	rodents
KUCBz6PGJRw	singing,playing_volleyball,speech
KVrFerlqalc	horse,speech
KXQbvhwz-5o	playing_volleyball,cheering,clapping,speech
KYblH_XnPj4	horse,speech
KYlqq63sTa8	dog,guitar,piano,speech
KZ_z0ELLq68	drum,singing,cheering,speech
K_c0ifjzcU8	speech
Kah6q-zXqPU	horse,speech
KbLv1mZgfhw	horse,speech,singing,piano,cheering
KdZZtw6INlU	alarm,cheering,clapping
KeDiIX8R4OQ	horse
Kfk-4eQ_VIE	alarm,cheering,clapping
KgHjpr6s7Jc	speech,banjo,clapping,laughter,cheering
KgZTOFTwRGQ	horse,speech
KhzbWK-P1XY	speech
KlOu11tywpI	horse
KliBFZkRJv8	cheering,singing,drum,piano,speech
Km0G9_mvqI4	car_alarm,speech,car
Kmw0qioMiwg	horse,speech
KnLWEWI0y10	horse,cheering
Knl_CWm5IM4	speech,cheering,clapping
KpgkhngU8yE	car_alarm,car
Kq0-W5L3w50	horse
Kqr8SvBUWB0	horse,speech
Krfpya5avEs	banjo,singing,speech
KsOOr4aDfAA	horse,speech
Kt4iMM2OigY	guitar,singing
KtmwB2e_ESU	banjo
KubosyRbGWo	shofar
Kuk3dXaIqTw	drum,guitar,singing,cheering,clapping
KwCTj9yTauI	guitar
KwcVj79FDkM	chainsaw,helicopter
Kx8xFS9jbjg	alarm
KxY_88-oV0Q	speech,drum,singing
Ky_FZ0wJwyc	speech,alarm,laughter
Kz3IVvf3leM	horse,speech
L-sj9o9nBk8	guitar,singing
L02hOLWWjxM	cheering,clapping
L0MlcE8uZrM	playing_soccer,cheering,clapping
L0xNefZ06gg	horse
L3sgLzLcgCk	playing_tennis,clapping,cheering,speech,laughter
L4GuiyRP2I8	speech
L5INJ7MJxS0	horse
L5MiWPb9yqM	piano,speech
L5RKbNRNyaI	cheering,clapping,alarm
L686FV8QTIc	speech,cheering,violin,clapping
L7tyRKNJnco	horse,dog,speech
L842bhshPQw	horse,speech
L9yzJSPuEPY	rodents,speech
LAaOSaITSLA	rodents
LBris_4BhBg	horse
LCRbTnceHcM	cheering,clapping
LD1Qy30BLvo	horse,speech
LD3lJPgDiDo	singing,guitar
LDWNsbRHoUI	horse,speech
LFATKNAbmzU	horse,speech
LFY8_VHOFp0	horse
LH6JgL9WoA8	cello
LHburs-HfvM	cheering,clapping
LI83AXfnu5w	horse
LIaVm8_BeSU	playing_basketball,speech,cheering
LJkokwDPNiA	alarm,speech
LK5YMcVxb3g	horse
LKHXi2UHeuU	guitar,banjo,violin,cello,singing
LLCCTeXOdVY	horse
LLPaxKzTTw8	horse
LLX_m_3YSSw	horse,speech
LLySg638Ms8	piano
LQ1iB7gJSkw	rodents,speech
LQOLXfyaOwA	speech
LRdWyc8Smk8	violin,guitar
LRrdIoE-UD8	alarm
LSBq1YjHL6w	dog,laughter,clapping,cheering
LSPZOezUyjA	horse,speech
LTej9ONMoag	horse
LU3wcZD_Idk	speech
LUHZB7Kx7hE	playing_tennis,speech
LVB5JLa02Ao	rodents
LW5e68LObgg	violin,piano,clapping
LX5fqwOxMhU	singing,accordion,guitar,drum,violin,piano
LX7aTI5_ra4	horse,speech
LXFBsY7_208	dog,speech
LYPtdt7x20k	singing,guitar
LYa2cMiwYlQ	speech,fixed-wing_aircraft,car,alarm
LaA-TefClVM	playing_basketball,cheering,clapping
LaLf_0CFrzg	piano,singing,laughter,clapping,speech
LbCQ42xymlQ	helicopter
LblSsnXz4OY	playing_soccer,laughter,speech
Ld2gLtzGRL0	shofar
LgVuwStkycw	clapping,singing
LiIkjt1EF3w	cry,playing_baseball,speech
Ll776ep8IwA	singing,piano,drum
Lli-y3IajpU	guitar,singing
Lm8qmWflU3M	playing_basketball
LmuKLpdnltE	violin
Lmww-G46Zh0	alarm,speech
LqKqauhtq9w	playing_basketball,laughter,speech
LqNqMkAMhTY	speech,alarm,drum,piano
LrjQrZr-qek	playing_basketball,laughter,cheering
Ls8ha6c0ye8	horse,speech
LsBCiA7jkHI	playing_basketball,laughter,clapping
LtY2eecMyLo	guitar,singing,clapping,cheering
LuyGdGy8M44	playing_basketball,clapping,cheering
LvORugbG0PI	guitar,singing
Lw_Qlu4Y1dk	violin,cello,piano,drum,clapping,cheering
LzIi3swk6NM	violin,singing,dance
M-JChoQaRQg	guitar,speech
M0pZ_jov8QQ	playing_basketball,cheering,clapping
M0ygCD6WyXw	drum,guitar,singing
M1-G6KEhY-M	horse,speech
M44JShPHtxk	speech,cheering,violin
M5PbLfVGOQs	cat
M6xFXdXOzzc	playing_badminton,speech
M7WETFOWIak	drum
M9Fk6WzD4Jw	violin,drum,clapping
M9hO8JrcSBI	speech,laughter
MB9JZ5HUrYI	speech,laughter,clapping,cheering,cry
MBpo7SjWMLk	playing_tennis
MC8zylw9oeM	speech,clapping,cheering
MCUliShdj10	helicopter,laughter
MD0C-Vh4R68	cello,violin,guitar
MHVBfWQqddU	singing,drum,guitar,piano,clapping,cheering
MHpVDsxT93c	cheering,clapping,speech
MISZHZTjfuw	alarm
MLY__fadQAw	car_alarm,speech
MMXF2f9gzuo	playing_basketball,cheering,drum
MMwEQQrpR28	rodents
MQ7GwKGRrWk	piano,drum,cello,singing,cheering,clapping
MRDVNs1_iII	cat,speech
MSJG8sRhaK0	speech
MSLQKPYfNTA	singing,guitar
MTYcXmN72L4	playing_basketball,car,speech
MU83Lx6g0PA	drum,cheering,singing,speech
MVzkKLsIUfo	cheering
MWHdLSEFHCg	playing_volleyball,speech,cheering
MWXQzK51lT8	piano,cheering
MY2xEXkriWE	violin
MYHeOURv1oU	drum,cheering,singing,speech
MZi5OR_OqFw	speech,clapping,cheering,laughter,banjo,singing
MZuL3kg9Sz4	singing,drum,piano,guitar,clapping,cheering
M_PK8Gur6KA	playing_basketball,cheering,clapping
MdhzTOn1VL8	rodents,speech
MhOF7gzZ0aw	cheering,clapping
Mnc3e2M0luQ	chainsaw
Mqhfhpv3YBE	speech,playing_ping-pong
MvGKxDlXgvQ	speech,car
MvmIOzE19FI	guitar,singing,cheering,clapping
MwK7asJPZmE	speech,playing_baseball,clapping,cheering
MwcK1bkRXr0	playing_basketball
Mx7kzarSwGE	singing,clapping,cheering,laughter
MzboOkN8ojs	piano
N0mTqEanLOc	playing_volleyball,cheering,clapping,speech,laughter,alarm
N1VEqeWFoKM	guitar,speech
N28sBKBnq1Y	violin,piano,clapping
N4jFdwEyiw8	violin
N65HP-1mhtM	chainsaw,helicopter
N6WBmBgEk74	playing_tennis,speech
N74EWF0fs5c	playing_badminton,clapping,cheering,laughter
N7V7gH7G16c	playing_volleyball,speech
NBGGUiqf_bs	cello,violin,guitar
NCE_7NDndj4	playing_basketball,cheering,clapping
NCvAt5g3Zgo	playing_tennis,speech,cheering
NCwBcVVcVlM	playing_basketball,speech
NDqyQhUFANg	piano,drum,cheering,speech
NEjsitqEZfI	clapping,cheering,speech
NF1Kw-l68r8	playing_basketball,cheering,clapping
NGeniwxDzJ0	rodents,speech
NK5FWZ2BOQs	dog,laughter,cheering
NKYUag4loGc	speech,cheering,clapping
NKon7RwLBGQ	speech,cheering
NL2TPU0_E4U	shofar,speech
NLuzDn-xrgQ	shofar,clapping,cheering
NMSJHtmQLQM	playing_basketball,clapping,speech
NN5qPAPZnyM	speech,cheering,clapping
NN7ZUXjAhEk	playing_badminton,clapping,cheering,speech
NO0N1-QLSeg	banjo
NODqd15W5W0	speech,clapping,cheering
NOGuwDpuklk	clapping
NQyAC1aweec	cat
NT4iw7ouFz0	singing,cheering
NTIHQzBWTqM	speech,cheering,clapping,singing
NUzWx2nFQ00	banjo,speech
NV7v0bMgIu0	car_alarm,drum
NXpnuhSUD_0	playing_soccer,clapping,cheering
NZK-wpsVAps	chicken_rooster
Nd_3D4w-lT0	piano,cat,guitar,drum,speech
Neh4vfVDhfo	playing_basketball,cheering,clapping,dance,drum
NhGcMBr02XU	rodents,speech
Nhi6tXP5gmQ	dog,speech
Nhzfm5a_Ccc	rodents
NjTdaRBNWXU	playing_tennis,speech
Njb6lSLSY4o	rodents,speech
NmZ77Yn3Fr4	speech,drum
NmeAGwdsj6I	shofar
NnYfF7E12dk	guitar,speech,drum
NoqWGEg7dJk	alarm
NpKkt4VyeS8	piano,violin,cello
NpeZnWODA4E	playing_tennis,speech
NvicPysCUkk	playing_basketball,speech,cheering,laughter
NwE26QGISgM	piano,singing
Nxgm27oWu3s	speech,violin,cello,laughter,clapping,cheering
O--jGGk9bSU	playing_basketball,clapping,cheering
O1KwaC1I9FM	guitar,speech
O4P8ATCQJJg	playing_ping-pong
O5KiXcJJD3I	cello,violin,guitar
O7KCtFRaWck	alarm,speech
O7SINEL58Ms	cheering
O7fLMJgHj2Y	drum,singing
O84YjlJ_Qw4	violin,banjo,guitar
O8ZNUmvZRxM	rodents,speech
O9ukofWeYzA	playing_basketball,clapping,speech
OATPw7Xl8dI	rodents
OAtqbXO_PM8	car_alarm,speech
OB9KbQYlz2U	alarm,speech
OEev9tW4t5o	guitar,piano,singing,drum,cheering,clapping
OGlQqXHZrN0	speech,playing_soccer,cheering,clapping
OGpTV9mYO6g	dog,laughter,speech
OHyAuQ-U47g	accordion,guitar,banjo,drum,cello
OLWelzdDjNI	alarm,speech
OLgdJAuOzBM	laughter,speech
OLoa22gZ94E	speech,playing_volleyball,cheering,clapping
OMlxVNyO8jg	guitar,singing
OOCW7J-Vz8k	helicopter
OS--qb3CL2E	dog,laughter,speech
OTattrwc_Qc	playing_basketball,cheering,speech
OWVBmdOAh90	horse,speech
O_doRyQAOI0	drum,piano,cheering,speech
Oa-tEOY8AbM	rodents
OcVmaIlHZ1o	piano,guitar,drum,singing
Odcq0UO5LiU	horse
Oe6erT9TAGA	car_alarm,speech
Oeid5ioDF2Y	playing_tennis,clapping,cheering,speech
Of-CUXtrPtY	accordion,cheering,speech
OfKenuTzfBE	drum
OgYqYnjjqso	guitar,singing
OhL86ffT034	banjo,speech
Oj8rlJicDy8	speech,piano,guitar,drum,clapping,laughter
OjlGj620noo	speech,violin,cheering,clapping
OlHb1qH-zS4	singing
OlUL4Gz_xtw	speech,laughter,cheering,clapping,playing_tennis
OlpDKrA9SwE	rodents,speech
Olzr2n8j3O4	speech,cheering,clapping
OqpYJS1kwOY	drum,violin,shofar,cello
OwmzDT56VAU	chicken_rooster
OwrtUUaxml4	singing
OyuL5biOQ94	guitar
OzA_mSsQTrI	piano,singing
OzPreTB2S48	speech,car_alarm,car
OzalVRe8Dbs	speech,alarm
