filename	event_labels
CcQH-AMgcXA	frisbee,speech
CgCMBFcifVE	accordion
CgINDJXO6Kc	speech,playing_ping-pong
Ch_RpcvHirQ	playing_badminton,clapping,speech
ChwFGMDONqE	shofar,speech
Ci5kFLJqyXU	rodents
CjVVNuraly8	laughter,alarm,speech
Ck8PgKWQluk	car,fixed-wing_aircraft,speech
CkQMje2IPII	playing_badminton,clapping,cheering,speech
CkuchLj4Pus	clapping,cheering,playing_ping-pong
ClHChIXxFEA	rodents
ClTzzGQatXo	alarm
CmIgUQlwOKw	alarm,speech
Co7vOJiMeO0	singing,speech,clapping,cheering,cry
CoykkEgJg9k	playing_badminton,speech
Cq1WP89BKlA	laughter,cry,speech
CrMa45NCRl0	cheering,cello,bicycle,dance
CrytEz40V04	piano,shofar,drum
CtxbVh2n0WY	laughter,speech,playing_ping-pong
CvqQZ8ben2A	singing,speech,dance,cheering,clapping,playing_baseball,drum
Cwkej79U3ek	piano,car,speech
CxFYx5H5hGI	playing_badminton,speech
Cy8oZuxWML8	frisbee,dog,car
D-tG2iAK0oc	playing_basketball,speech
D0-wedP8APM	horse,guitar,speech
D051J5Ja_k0	frisbee,dog,speech
D1rQgYjdzyI	cry
D2-TXSh_AAE	laughter,playing_basketball,speech
D26nRqhUtX4	banjo,bicycle,drum
D2SDypKwQyE	laughter,playing_badminton
D3NeaaKpEPs	piano,singing,guitar,drum
D3zqu4XETEo	piano,clapping,cheering
D4pLx2SFigY	playing_badminton,speech
D4uV57RSX_4	singing,guitar,drum
D5213U_kmzw	clapping,violin
D5BXr-NdrNI	clapping,piano,singing,cheering
D7EjTsIMAx8	playing_basketball,speech
D7XrXb-YXx8	playing_badminton
D7eSAdYoQ3I	horse,speech
DBKdnHyDp5U	fixed-wing_aircraft
DBsLxqH-0bQ	speech,laughter,clapping,cheering,playing_basketball
DDgT1J61hbU	cheering,playing_tennis
DFB_gP3VATc	rodents
DFS9RBAmuxk	frisbee,dance,dog,guitar,drum
DHLBMEIV1eA	playing_badminton,clapping
DHbLuIxw3y4	piano,cello,violin
DITF5AOo5iY	frisbee,dog,speech
DIkTZTILiG0	frisbee,dance,dog,guitar,drum
DKC-lRhvdNY	cello,bicycle
DK_bLnRpz8I	chicken_rooster,car_alarm,alarm
DKfg1l4C74o	playing_basketball
DKpRyscEKlM	playing_basketball
DLPQF4MdItA	laughter,cheering,horse,speech
DLsBsnhgXvc	laughter,playing_badminton,bicycle,speech
DMxPK15JXBk	piano,clapping,accordion,drum
DNr4RPLJQgU	playing_badminton,speech
DODjelDOPJQ	laughter,playing_tennis,cheering,speech
DP39sTllcPU	helicopter,speech
DQ6VDoW3z-s	car,speech,laughter,fixed-wing_aircraft,playing_baseball
DSLlrHOULXE	piano,cello,clapping,guitar,drum
DTk5EFwnFPc	laughter,clapping,speech
DX_LNgP2J80	playing_basketball,speech
DY77nXnXSJ0	piano,cello,bicycle
DZPQHyoP8ts	helicopter
DZU2cg94RpI	playing_basketball,speech
D_N0rTZZb4k	alarm,cry,speech
Da0Y_Cckj94	shofar,speech
DbT0WkVwM0U	playing_badminton,speech
DfXHA8znq_E	car,speech,laughter,playing_badminton,bicycle
Dfmn9M6hXVI	piano,clapping,singing
Dg0Qe-d_qfU	clapping,playing_basketball,cheering
DguNaXsf-XA	speech,playing_badminton,clapping,cheering,violin
DjmrZ8XuPvw	rodents
DkPhdIT0-vU	speech,laughter,banjo,clapping,cheering
Do4yhF0qy2c	rodents
DpWLsCIrJPQ	car,playing_ping-pong
DqZlnZVFSWs	helicopter,horse,speech
DrZEPAUwSCg	fixed-wing_aircraft
Drybu0fdLpU	laughter,fixed-wing_aircraft,speech
Dv7T_V-7ERg	playing_badminton,cheering
E-4Ctn_sqQk	frisbee,speech,dance,dog,clapping,cheering
E02Dme6vme4	playing_badminton
E1WJIDkRPUE	laughter,playing_tennis,cheering,speech
E33oDjggTYI	alarm,speech
E4HGl-faels	clapping,playing_basketball,speech
E4OreeP4NrQ	clapping,playing_basketball,car,speech
E5GTVPpvEdA	rodents,speech
E6SvVeL6haA	playing_volleyball,speech,dance
E7mlDVmeZU4	playing_basketball,speech
E8xP0lo8cx8	shofar
E9wiFJKLvns	bicycle,accordion,speech
EAcXF1obMmw	horse,speech
ECAK9XHakW4	singing,laughter,cello,clapping,cheering,violin
ECiOf8n2QZc	violin
EDKta6tg2w4	playing_soccer,cheering,speech
EDal0UtzjTA	clapping,playing_basketball
EERec7L2eFo	playing_badminton,speech
EFTDd9mrcqs	playing_badminton,cheering
EJiyr-6l3ps	cat
EK0JBqXIj6o	singing,guitar,drum
EKQrBURDtQE	shofar
EN3laJgZmGM	speech,laughter,alarm,cheering,clapping,playing_basketball
EOiAYnxF4fo	helicopter,car,speech
EQkbmu2UhLA	shofar,clapping,cheering
EQpGf4WuG7c	clapping,rodents,cheering
ERGfpSkxEv0	playing_basketball
ESs2YaU_uGk	singing,guitar
EU_JGT55vN0	chainsaw,singing,dance
EW5Meu5dxR8	clapping,cheering,violin
EWRlZksTsEo	rodents,speech
EWvThGoAAjE	singing,clapping,cheering,drum
EZvDchqHcow	piano,clapping,violin
E__SrkG0dvQ	car_alarm,car
Ea9GzQ7331w	banjo,singing
EasYbFiP6y4	playing_badminton
Eb0fwgAStpk	frisbee,singing,dog,cheering,violin
EbeuMhbQhkQ	rodents
EbmegDnMhEw	car_alarm,dance,car,drum
Ecx66NV93RA	singing,guitar
EdaUy6Ac1jI	cello
EdkgmCdSnxw	clapping,violin
Ef5NFhBiWjQ	singing,clapping,cheering,playing_baseball,drum
EfqLV_dyHRk	playing_badminton,clapping,cheering
Ehni8_5l-fA	frisbee,dog,speech
EjA-Nq7nPUw	laughter,cheering,violin,dance
ElJcsr4mg_4	singing,dance,cheering,drum
EmJi_oc7t10	clapping,playing_tennis,cheering,speech
EmcREwyHLO4	playing_basketball,speech
En9FemmDusk	cat,speech
EnIhwak7qvo	piano,cello,speech
EpxjghvZRs8	playing_volleyball,speech,laughter,clapping,cheering
EqDCD48Z_Mw	guitar
EqJiVBHZfXE	playing_basketball,speech
EqPVwnhfxMA	rodents
Eqn4IlzpfHs	shofar,cheering
EqrMUYD6Ix4	helicopter,dog,car
Es0nAaj9eaA	fixed-wing_aircraft
Es7BPH2Tp8o	playing_basketball,speech
EsXa6SNVgSI	clapping,cello
EtTUZFKDvZw	playing_baseball,cheering,guitar
EtlBxINRSF0	cat,rodents,speech
EuShCp1or74	laughter,playing_ping-pong,speech
EuqtA4R4GAg	singing,dance,playing_baseball,speech
EusxDAbXv7o	frisbee,dog,car,speech
Ew6DS2bXYmk	laughter,banjo,speech
ExLNGgnm_TM	playing_badminton,cheering
EzVALuQPFzM	cheering,alarm,playing_baseball,speech
F-M_pfH8jz0	playing_badminton,speech
F0sdSKEafao	piano,clapping,singing,cheering
F12XKqXG7t4	helicopter,cheering,car
F1GFwZrJgbM	frisbee,car,speech
F2JLFOFOr-U	cello
F2WQiE9wod8	cheering,playing_tennis,speech
F3URDO9AONk	playing_soccer,clapping,cheering,speech
F6XcQC-M7EE	car_alarm,car,cheering,singing
F75VrxX7yL4	clapping,playing_basketball,speech
F78DbT-liuw	helicopter,clapping,speech
F9TQNGT_FZI	clapping,playing_basketball,speech
F9sWzZUnV68	singing,guitar,accordion,drum
FALpokzW7kY	banjo,speech
FBL7iWMmTHU	playing_badminton,speech
FCCXmtZXn4Y	piano,clapping,cheering
FCUuazWTbEw	rodents
FDTkn9SFPfs	cat
FDbTauspi9s	clapping,playing_basketball,speech
FDflwZbGm_Q	clapping,playing_basketball,speech
FDvZUUc5tw4	cat
FE4s7Xq3d6s	clapping,playing_basketball,drum,speech
FHJdKw8D0eg	alarm
FIRD8MauUG8	bicycle,accordion
FI_Dl0Cmd38	piano,singing
FKJuDOAumSk	car_alarm,bicycle,car
FLf9RwgPGuM	alarm,speech
FMQxOIGcnb8	clapping,violin
FN7OcEhMA7I	playing_badminton,speech
FOZPD9Bxl-I	alarm,speech
FOfaRjmM3M0	speech,cheering,playing_baseball,drum
FOtfGsjYmx0	playing_badminton,speech
FPIVRAQI9Ao	fixed-wing_aircraft
FQpo_whik1o	laughter,car,cheering,fixed-wing_aircraft
FRkDk6_dSFk	clapping,guitar
FSLtdjKbFEE	laughter,cat,speech
FSXP7BtYFQ4	singing,speech,laughter,dance,clapping,cheering,violin
FTQUh8GmSEc	playing_badminton,clapping,cheering
FU-MZHa6k68	clapping,playing_tennis,cheering,speech
FVC8RObPcro	playing_volleyball,speech,laughter,clapping,cheering
FVYHq5Nst9M	car_alarm,car,speech
FWmjkhGdBS4	speech,piano,cello,accordion,guitar
FZvuouSE4Qk	playing_soccer,cheering,speech
F_jn3zGgvo4	playing_badminton
FaDM-4j1qAY	singing,speech,banjo,clapping,bicycle,drum
FcjIsK8opDA	chainsaw
FcunR0Mt1Vg	clapping,playing_basketball,speech
FgLuxau4j70	chainsaw,bicycle,speech
Fhsxigdw9gs	singing,dance
Fj8qnTKVxjM	clapping,cheering,singing,dance
FjR8HgCEdpI	speech,playing_badminton,clapping,cheering,violin
FjZKKAEEHbY	horse,speech
Fl0ov2YgH_E	frisbee,dog,speech
FlIOhn_oQLM	helicopter,speech
FlLbrs_p7x0	laughter,clapping,dog,cheering
FmLsySHtHpE	playing_badminton,cheering,speech
Fov_5pUiFB0	cheering,alarm,speech
FozQx4sYIVY	shofar,singing
FpH_CFbe6hg	clapping,singing,cheering,dance
Fq0pCQXuh6g	speech,laughter,dance,clapping,cheering,accordion,drum
FqnO4O0ZxiQ	guitar
FrG9Wb6eASM	singing,cello,banjo,guitar,violin
FrIfes1L7NI	cat,car,speech
FtEERS-Ezfo	rodents
FuV_woPlxbM	clapping,playing_basketball
Fue6UG6i74U	clapping,cheering,playing_ping-pong
Fw27Xtydgdo	frisbee,dog,car
FxtIjKi3Qdc	dog,cry,speech
FzA2O8CggV8	cat
FzQzJAAy8Yg	horse,violin
G-ktor2xQ40	laughter,playing_badminton,speech
G1TI-60lsY8	laughter,dog,cheering
G3ZgzZKRFPI	frisbee,dog,speech
G5F_GJCm7ZM	playing_badminton,cheering,speech
G79CCFnFpg4	laughter,playing_tennis,speech
G8LOFkNKGUQ	laughter,dog
GAYocx8vWi4	singing,guitar
GBTEjwXB0GY	piano,clapping
GCAxjhwkCBw	rodents
GCO9y8PWSFg	playing_soccer,alarm,speech
GCtgditd9Ao	alarm,speech
GD3vr9hQ940	clapping,cheering,playing_basketball,speech
GEXLbOYEt1s	speech,laughter,playing_tennis,clapping,cheering
GFQh_g43VJg	rodents
GGa6B6fj8Kw	speech,playing_baseball,dance
GHh-Ilm68Kk	alarm
GI8tylrKKlA	cat,cheering,speech
GJDOinxIS_w	clapping,cheering,playing_ping-pong
GK9b04Q2X90	alarm,speech
GKp8n0j7Zq0	dog,clapping,violin
GL3DXJE9UJk	speech,dance,dog,cheering,clapping,guitar,drum,violin
GLCDa10GWXU	clapping,cello,violin
GMLhvEdqIvQ	cheering,playing_ping-pong
GN6kEiASxaE	cheering,playing_basketball
GONQ6N6-hxA	speech,playing_baseball,dance
GR8qkfT63nQ	clapping,accordion,cheering
GRNYTFkBg1Y	car,piano,bicycle
GSVN6K162lU	laughter,speech,playing_ping-pong
GSXP6BYeS-o	cat,speech
GUSqE3a1P3I	cheering,playing_basketball
GWh0GBALsd8	playing_volleyball,singing,speech,cheering,drum
GWk_4TkSvws	playing_basketball,speech
GWnVWw-hwIw	laughter,speech,clapping,playing_ping-pong
GYrhVVZgke0	car_alarm,car
GZIr3RUF9MA	shofar
GZqVY0LmUTU	car_alarm,helicopter,car
GbOyrriyE80	laughter,clapping,cheering,dance
GdpwVOs8PGM	banjo
Ge30nqkIJ9Y	alarm,speech
GeAI5YxW-7A	alarm,speech
GeSXNtFqbp0	clapping,cheering,playing_basketball
GgzFU-LbdFw	frisbee,dog,speech
GhV2uSuSsAs	car_alarm,cheering,car,speech
GhZaM4tQ_F8	piano,alarm,playing_soccer,clapping,cheering
Gho5pbA355o	speech,dog,clapping,cheering,violin
Gjj5ABBhWSc	car,bicycle,drum
GjmZCUSds5s	laughter,cheering,playing_basketball,speech
GkGnENiWWMI	piano,singing
GlF1S7l47v0	playing_volleyball,speech,laughter,clapping,cheering
Gnu_MSJsqrc	bicycle,accordion
GnyAgOWhMnk	accordion,clapping,guitar,drum
GqFSNyW1Iis	fixed-wing_aircraft
GqiFu5XLFX4	playing_volleyball,speech,laughter,clapping,cheering
GrtllxsoTMc	accordion
GtR83JSzLYc	alarm
GuHDy--gWiM	speech,banjo,playing_badminton,clapping,guitar,violin
GuQv2aDehHE	clapping,singing,playing_basketball
GumPGmwA9V4	playing_volleyball,speech,clapping,cheering,drum
GvN48_wawzU	frisbee,car,speech,guitar,drum
GvjI0_ox1u0	playing_badminton,cheering
GwEUQU5G4e0	cheering,playing_basketball
Gw_G9A2ON-o	speech,clapping,playing_ping-pong
GwwnWIjvddo	clapping,cheering,playing_ping-pong
GxcFTqFeTzA	playing_badminton,cheering,speech
H-u5QqdbSME	speech,laughter,dance,clapping,cheering,playing_basketball
H0OWlP4Qqmk	speech,guitar,drum
H2RuW4S_8EU	rodents
H3K8cg2Nay0	singing,speech,laughter,cello,clapping,cheering,guitar,violin
H475WKtg3Uc	playing_badminton,speech
H4CkDTUxSPQ	alarm,speech
H5B3gm76V7E	chainsaw,cheering,bicycle
H5DplhsOx0Y	banjo,cello,violin,cat
H7QARaxQVQY	clapping,horse,cheering,speech
H8eUz_bj1b0	guitar,violin
H9-eX3PXl-M	clapping,cheering,playing_basketball,speech
HBmVSj17Z2Q	cheering,playing_basketball
HCraAphAW1A	cat
HDJ14G1MM5U	playing_badminton,cheering
HDNEUJxWu-A	playing_badminton,violin
HFGxmbyBQvM	laughter,playing_tennis,cheering,speech
HH8vEISptZs	singing,rodents,speech
HHZFo5HpEv0	cheering,playing_basketball
HHg3q4Dl7bg	laughter,playing_soccer,piano,speech
HJUuvw8aISY	guitar
HJz2HN9hDbQ	laughter,singing,guitar
HKNZDzzDzzo	alarm,speech
HLRfkRKi_Z4	car_alarm,car,laughter,speech
HMrb7WWQcmY	clapping,cheering,playing_basketball,speech
HN2YzACQlyA	shofar,car,speech
HNS0CC0Z7TM	playing_badminton,cheering,speech
HPPMKJ68j6w	laughter,cheering,playing_basketball
HQ6bw3Eou1U	helicopter
HR6b9wuyU94	speech,playing_badminton,clapping,cheering,violin
HSCS88NvGPQ	frisbee,dog,speech
HSFbab9PXSQ	singing,dog,frisbee,guitar
HT_KnKmJJ-M	car,speech,clapping,cheering,drum
HUP72tlgzyE	playing_badminton
HUeSV17soxs	horse,speech
HX7r-qHiAww	frisbee,dog,speech
HYz73W_dufc	laughter,cheering,playing_ping-pong
HZesx3UJ_4U	shofar,dance
H_rYM_x08Iw	cheering,playing_basketball,speech
HbeeisFR014	car_alarm,alarm,car
HcZ3irBAcE0	cat
He9_MdIqh5M	playing_tennis,speech
HeGDfs4rHJo	cheering,playing_basketball,speech
HeiGEnD0Jwo	car,piano,bicycle,speech
HfNxSd0qbts	clapping,cheering,playing_basketball
HfPWJI2b3D8	clapping,cheering,playing_ping-pong
Hg5UQjAzAOI	laughter,frisbee,dog,speech
HhXsKqOOhqU	piano,dance
HiUxzuPdcGA	frisbee,dog,car,speech
HiuUbb3lwT8	singing,speech,dance,piano,cheering,playing_baseball,drum
HiyWoNDLri4	singing,laughter,cello,chicken_rooster,banjo,clapping,cheering,guitar
Hjg2eMopxqI	laughter,singing,guitar
HkoqJwQMJTc	frisbee,dog,speech
HkwPoNEll4s	laughter,playing_badminton,speech,drum
Hmkv5a4gkQw	clapping,playing_tennis,cheering,speech
Hp9Xg_DWJoQ	fixed-wing_aircraft
HrKHAsnkF8A	car,violin
Hu8lxbHYaqg	car_alarm,car,speech
HuIe67u_ONw	banjo,shofar,violin
HuTkpBcuRSk	playing_tennis,cheering,speech
HupjSIzGMDU	clapping,cheering,playing_basketball
HwWPDqSW_jo	playing_soccer,clapping,cheering,speech
HwkumGeO4q4	car_alarm,car,speech
HxZ0XuiDORk	playing_tennis,speech
HyBc4p7zdTw	playing_badminton,speech
I0zNiae3j7k	laughter,dog,clapping,cheering,violin
I2lQ_gFO3I0	car,speech,laughter,dog,clapping
I5JLxcDKnUU	laughter,accordion,guitar,piano
I5S9qWTZP5c	speech,laughter,clapping,cheering,cry
I5eHBHb7n9E	laughter,playing_tennis,speech
I6v8Ve_dxgE	playing_badminton,speech
I7JFRtK24-M	dance,playing_baseball,speech
I7wYg-bKW7Y	laughter,speech,clapping,playing_ping-pong
I95fkt7Z25g	piano,clapping,violin
I9Zk4ypA834	playing_badminton,speech
IA-62Lv9liY	playing_badminton,speech
IAiR9AnkLPk	frisbee,dog,speech
ID6LsNi7En8	singing,piano,clapping,cheering,guitar,drum
IDI4LNBPPSA	playing_soccer,cheering,speech
IH_SfQZSo1I	piano,playing_basketball,drum,speech
IHvajW2S44c	playing_badminton,speech
ILRHyaxIBI0	playing_badminton,cheering,speech
ILfTIAcdtMI	laughter,piano,clapping,cheering,violin
IPyPnz2PGUw	car,violin
IPzhnXeOogY	banjo
ITEwOKzHonk	playing_badminton
IVG8TE9lcfg	playing_badminton,cheering
IVSx4puLfkU	speech,laughter,clapping,cheering,playing_baseball
IVnNNT3_BiM	playing_baseball,guitar
IWWXTGVLmms	speech,dance,playing_ping-pong,clapping,cheering
IYvXpUuHOl8	laughter,playing_ping-pong,cry,speech
Ibas2aHHcnI	playing_soccer,clapping,cheering,alarm
IcPenscyCTk	singing,guitar
IcQPmmxTu1I	car,horse,fixed-wing_aircraft,speech
IdWjW7CErDM	car,accordion,speech
IdtQnJX9kAI	rodents,speech
Ie8sNEBBvcE	laughter,speech,clapping,playing_ping-pong
IgjJ2EzfoDw	cheering,rodents,speech
IhBtYx4iLGo	rodents
IhrR8r6tWQc	playing_badminton,alarm,speech
IiuFv_RHYpI	laughter,frisbee,singing,speech
IlI434m5qjI	playing_volleyball,cry,speech
Ip05AlQFYx4	rodents,speech,laughter,chicken_rooster,cat
IpSChE964fg	laughter,playing_tennis,cheering,speech
Iq6HNq1s8jM	clapping,cheering,playing_basketball,speech
IskCSyoAoQ8	laughter,cat,speech
IsmczKY__Cc	clapping,cheering,playing_basketball,speech
IuDbndhtFLY	playing_badminton,car,bicycle,speech
Iuo3aIlRGL8	singing,guitar
IvVnD_mLBuk	rodents
IxfeqmkzFVM	speech,laughter,clapping,guitar,violin
IxqmaG8v0OI	laughter,speech,playing_ping-pong
Iyu_Dz8q7wM	singing,car,speech,car_alarm,laughter,cheering,clapping,drum
J29x0Sned8g	frisbee,piano,dog,drum
J2z00Uw9Esw	singing,guitar
J404fzw-2qQ	laughter,playing_soccer,speech
J4MRpTxsHaU	playing_volleyball,clapping,cheering,speech
J8sDjvSxraI	frisbee,dog,speech
J9BQVmPJN2E	cheering,playing_basketball
JA4NSoCs-Q0	alarm,speech
JAMg7sf3KYM	singing,speech,laughter,dance,cello,guitar,drum
JARNXVXJ1Dk	car_alarm,car,fixed-wing_aircraft
JByuJ_axIF8	car,guitar,speech
JCVDz4BeWTg	speech,laughter,clapping,cheering,violin
JF09n-pzRs4	laughter,singing,guitar
JFka0c5pheY	singing,speech,clapping,cheering,accordion,drum
JGCTVlJo9_c	shofar
JHc7iOOxLiI	playing_soccer,cheering,speech
JI0HUnNc3fw	frisbee,speech,laughter,shofar,dog
JItkRLVlf-c	laughter,clapping,cheering,dance
JKZFR9W8Bs4	frisbee,singing,speech,dog,drum
JLUTx6TrNGQ	shofar,speech
JPA3wEnNr5Y	piano,cello,violin
JQIq-E-zifs	horse,speech
JQvLbwoWfa8	horse,speech
JR1oLfljnHQ	speech,dance,alarm,clapping,cheering,playing_basketball
JR28gjaYyek	singing,speech,playing_badminton,cheering,drum
JRIBH0Wco1I	shofar,drum,horse,speech
JRNmoaNy1ao	shofar,drum,horse,speech
JSC2eMN5t7M	horse,speech
JSKpsKMTxA8	singing,speech,laughter,piano,clapping,guitar,drum
JSf3wD9ddZM	speech,banjo,cheering,drum,violin
JTxeV_OeV4Y	cheering,horse,car,speech
JUtd4FLjXio	horse,car,speech,laughter,dance
JV2n0dr_qZY	singing,speech,laughter,alarm,drum
JVzYYyVqWgU	clapping,cheering,playing_basketball,alarm
JXCJFPNh-Ms	laughter,horse,speech
JXE67pXH8d4	alarm
JY8zDM3ApXA	alarm
JYYfw3id3ek	banjo,speech
JYyvzLF7ra4	speech,playing_baseball,dance
JZ9jM2yfRuI	clapping,cheering,playing_basketball,alarm
JZloTOdIY_c	dog,horse,speech
J_AhtSlNTlc	laughter,clapping,drum
Jb-qs8W0qJA	alarm
JbrKNO11-6w	playing_soccer,clapping,cheering,speech
Jc57snCLugw	car_alarm,car,speech
JcR5RqymM_8	shofar,clapping,speech
JdPuRhsW6EQ	cheering,horse,speech
JeJHzJH1rDc	piano,singing,playing_basketball,speech
JeNB6IFK7Ag	speech,horse,car,dance
JfU-IS8bsz8	singing,horse,drum
JgMtIHcbFm4	playing_volleyball,laughter,car,speech
Jgf2STfGbwg	horse,car,speech
Jgq2N5xKTJE	clapping,cheering,playing_basketball
JiHpHVMIKa8	horse,speech
JimP3bKM84o	horse,speech
JisAf9DgxYY	cheering,playing_basketball,alarm,speech
Jj1yVuJtIGA	horse,car,speech
JlONwL8Eero	singing,speech,dance,cheering,playing_baseball,drum
JnUfS_gqMrc	speech,cheering,playing_baseball,drum
JnZTaKaP91E	singing,guitar
Jncm0ymNQUo	horse,speech
JqcgrhR2zP0	horse,speech
Jr2KHPn2yUA	horse
Jr8QWOdSsp8	laughter,horse,speech
JrxbCvO8MLs	horse,speech
JsG-pESQ5ZY	dog,horse
Jsm1idMYsG8	piano,cello,violin
JsvqsHenxC4	rodents,speech
Jt60S2MTJEU	horse,speech
Jw6zwLDsjzo	horse
Jw8tWCeWNxY	cat,cheering
Jxez9dIxZZ0	horse,speech
JxlIeSkk9_o	laughter,shofar,rodents,speech
JxsdJaUyyAE	laughter,rodents,speech
Jyqs-fyUrpk	laughter,piano
Jz1F38onaNo	speech,laughter,playing_soccer,clapping,cheering,cry
JznQ3UalZxA	dog,horse
K1NBnbkHIng	horse,speech
K1doYbWcLVw	cheering,playing_basketball,accordion,speech
K2Aq_T6tWZ4	cheering,horse
K2o4j7WdRfQ	banjo,cello,bicycle,speech
K3KsP-m_c5I	singing,playing_basketball,drum,speech
K4gJkHuO3f8	horse,speech
K6Rbl9enVdo	horse,speech
K6Zn_C80sFM	horse,speech,laughter,clapping,cheering
K6gfM8IDolc	car_alarm,clapping,dance,speech
K75VIqdzuNI	horse,speech
K97f5ZUYLlA	dance,bicycle,speech
K9QKb-elAYY	horse,speech
KAamHgO04us	laughter,cat,singing,guitar
KB7DDdJxN5A	alarm
KCy139RyKB4	horse,speech
KD2WKj-xW_s	horse,speech
KEbaO0tnKZc	horse,car
KEqIcRgm8j4	horse,car,speech
KFcPphhSk90	clapping,horse,speech
KFq5k9dyWRM	playing_soccer,singing,cheering,drum
KGJzsbgWt-4	laughter,piano
KGhCTsPjufI	laughter,clapping,cello,violin
KHqTi1k8f7A	horse,car
KI9v2anRrw4	chicken_rooster,alarm,drum
KIPyowIGWJM	car,speech,laughter,playing_tennis,cheering
KJhLnkez2RU	clapping,horse,speech
KLICvY58raU	dog,horse,speech
KLT0aNGr19U	horse,speech
KLic7mvGXDg	horse,car,speech,laughter,cheering
KLjwk9s6XsQ	clapping,fixed-wing_aircraft,speech
KM0plfAvodQ	clapping,cheering,playing_basketball,speech
KMIczhesISw	horse,speech
KN1pNjJ09K0	banjo
KP1vCZdJBAI	alarm,speech
KP7jQGOX6g8	playing_volleyball,speech,laughter,clapping,cheering
KQ3eDNMK85c	shofar,singing
KRkeD7jIEd0	singing,laughter,piano,cheering,clapping,guitar,drum
KSRR-jsUC6w	cat,speech
KTBwhvHL_hI	speech,playing_ping-pong,clapping,cheering,guitar
KTCL1fLWg7M	horse
KTNJc_NVOmg	cat
KU1R_EWW0bE	singing,dance,piano,cheering,guitar,drum
KU4WtmR753Y	rodents
KUCBz6PGJRw	playing_volleyball,singing,dance,speech
KVrFerlqalc	horse,speech
KXQbvhwz-5o	playing_volleyball,clapping,cheering,speech
KYblH_XnPj4	horse,speech
KYlqq63sTa8	frisbee,car,speech,dance,piano,dog,guitar
KZ_z0ELLq68	singing,speech,cheering,playing_baseball,drum
K_c0ifjzcU8	horse,car,speech
Kah6q-zXqPU	horse,speech
KbLv1mZgfhw	singing,horse,speech,dance,piano,cheering
KdZZtw6INlU	clapping,cheering,playing_basketball,alarm
KeDiIX8R4OQ	horse
Kfk-4eQ_VIE	clapping,cheering,playing_basketball,alarm
KgHjpr6s7Jc	speech,laughter,piano,banjo,clapping,cheering
KgZTOFTwRGQ	horse,speech
KhzbWK-P1XY	playing_tennis,bicycle,speech
KlOu11tywpI	horse
KliBFZkRJv8	singing,speech,dance,laughter,piano,cheering,drum
Km0G9_mvqI4	car_alarm,bicycle,car,speech
Kmw0qioMiwg	horse,speech
KnLWEWI0y10	frisbee,cheering,horse,car
Knl_CWm5IM4	playing_soccer,clapping,cheering,speech
KpgkhngU8yE	car_alarm,car
Kq0-W5L3w50	horse
Kqr8SvBUWB0	horse,car,speech
Krfpya5avEs	singing,speech,laughter,banjo,bicycle
KsOOr4aDfAA	horse,speech
Kt4iMM2OigY	laughter,singing,guitar
KtmwB2e_ESU	banjo
KubosyRbGWo	shofar
Kuk3dXaIqTw	singing,clapping,cheering,guitar,drum
KwCTj9yTauI	laughter,guitar
KwcVj79FDkM	helicopter,chainsaw,car
Kx8xFS9jbjg	alarm
KxY_88-oV0Q	frisbee,singing,drum,speech
Ky_FZ0wJwyc	laughter,alarm,speech
Kz3IVvf3leM	horse,car,speech
L-sj9o9nBk8	singing,guitar
L02hOLWWjxM	clapping,cheering,playing_basketball
L0MlcE8uZrM	playing_soccer,clapping,cheering
L0xNefZ06gg	horse,car
L3sgLzLcgCk	speech,laughter,playing_tennis,clapping,cheering
L4GuiyRP2I8	frisbee,speech
L5INJ7MJxS0	horse,car
L5MiWPb9yqM	piano,bicycle,speech
L5RKbNRNyaI	clapping,cheering,playing_basketball,alarm
L686FV8QTIc	speech,playing_badminton,clapping,cheering,violin
L7tyRKNJnco	dog,horse,speech
L842bhshPQw	horse,speech
L9yzJSPuEPY	rodents,speech
LAaOSaITSLA	rodents
LBris_4BhBg	horse
LCRbTnceHcM	dance,laughter,clapping,cheering,drum
LD1Qy30BLvo	horse,speech
LD3lJPgDiDo	piano,singing,guitar
LDWNsbRHoUI	horse,speech
LFATKNAbmzU	horse,car,speech
LFY8_VHOFp0	cheering,horse
LH6JgL9WoA8	cat,cello
LHburs-HfvM	clapping,cheering,playing_basketball
LI83AXfnu5w	horse
LIaVm8_BeSU	cheering,playing_basketball,speech
LJkokwDPNiA	alarm,speech
LK5YMcVxb3g	horse
LKHXi2UHeuU	singing,laughter,cello,banjo,guitar,violin
LLCCTeXOdVY	clapping,cheering,horse
LLPaxKzTTw8	horse,car
LLX_m_3YSSw	horse,speech
LLySg638Ms8	laughter,piano
LQ1iB7gJSkw	rodents,speech
LQOLXfyaOwA	shofar,speech
LRdWyc8Smk8	cat,guitar,violin
LRrdIoE-UD8	alarm
LSBq1YjHL6w	speech,laughter,dog,clapping,cheering
LSPZOezUyjA	horse,speech
LTej9ONMoag	horse,car
LU3wcZD_Idk	horse,speech
LUHZB7Kx7hE	playing_tennis,speech
LVB5JLa02Ao	rodents
LW5e68LObgg	piano,clapping,violin
LX5fqwOxMhU	singing,drum,dance,laughter,piano,guitar,accordion,violin
LX7aTI5_ra4	cheering,horse,speech
LXFBsY7_208	dog,bicycle,car,speech
LYPtdt7x20k	singing,guitar
